"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Adresse","Strasse","Hausnummer","Postleitzahl","Ort","URL_Zugang","Traegername","Traegerart","POC_Vorname","POC_Nachname","POC_Funktion_Arbeitsschwerpunkt","POC_Telefon_Vorwahl","POC_Telefon_Rufnummer","POC_Telefon_Durchwahl","POC_Fax_Vorwahl","POC_Fax_Rufnummer","POC_Fax_Durchwahl","POC_Email","year"
"Evangelisches Krankenhaus Mettmann GmbH","2023-02-24","260511144","771265000","00","Gartenstr., 4-8, 40822, Mettmann","Gartenstr.","4-8","40822","Mettmann","http://www.evk-mettmann.de","Evangelisches Krankenhaus Mettmann GmbH","freigemeinnützig","Konstantinos","Paraschakis","Qualitäts- und Risikomanagement","02104","773","4851",NA,NA,NA,"k.paraschakis@evk-mettmann.de",2021
"Sankt Marien Krankenhaus","2022-12-08","260511166","771055000","00","Werdener Straße, 3, 40878, Ratingen","Werdener Straße","3","40878","Ratingen","http://www.sankt-marien-ratingen.de/sankt-marien-krankenhaus-ratingen/","St. Marien-Krankenhaus GmbH","freigemeinnützig","Margarita","Ademi","Qualitätsmanagement","02102","851","4185","02102","851","4102","m.ademi@smkr.de",2021
"Fachklinik 360&deg;","2022-11-08","260511177","772265000","00","Rosenstraße, 2, 40882, Ratingen","Rosenstraße","2","40882","Ratingen","http://www.fachklinik360grad.de/","Fachklinik 360&deg; GmbH","privat","Philipp","Silwedel","Leitung IMS/ Akademie","02171","7272","347","02171","7272","349","Philipp.Silwedel@Med360Grad.de",2021
"Fliedner Krankenhaus / Klinik für Psychiatrie und Psychotherapie, Gerontopsychiatrie und Suchtmedizin","2022-11-09","260511188","772190000","00","Thunesweg, 58, 40885, Ratingen","Thunesweg","58","40885","Ratingen","http://www.krankenhaus.fliedner.de","Theodor Fliedner Stiftung","freigemeinnützig","Stefan","Somborn","Qualitätsmanagementbeauftragter","02102","303","508",NA,NA,NA,"stefan.somborn@fliedner.de",2021
"Rheinland Klinikum Grevenbroich Elisabethkrankenhaus","2022-11-08","260511257","771861000","01","Von-Werth-Straße, 5, 41515, Grevenbroich","Von-Werth-Straße","5","41515","Grevenbroich","http://rheinlandklinikum.de/","Rheinland Klinikum Neuss GmbH","öffentlich","Ursula","Schreiber","Qualitätsmanagement","02181","600","5107","02181","600","5103","ursula.schreiber@rheinlandklinikum.de",2021
"Rheinland Klinikum Dormagen","2022-11-08","260511257","771862000","02","Dr.-Geldmacher-Straße, 20, 41540, Dormagen","Dr.-Geldmacher-Straße","20","41540","Dormagen","http://rheinlandklinikum.de/","Rheinland Klinikum Neuss GmbH","öffentlich","Ursula","Schreiber","Qualitätsmanagement","02181","600","5107","02181","600","5103","ursula.schreiber@rheinlandklinikum.de",2021
"Johanna-Etienne-Krankenhaus","2023-02-16","260511280","771507000","00","Am Hasenberg, 46, 41462, Neuss","Am Hasenberg","46","41462","Neuss","http://www.johanna-etienne-krankenhaus.de","St. Augustinus Gruppe ","freigemeinnützig","Lukas","Matyschik","Leitung Qualitäts- und Risikomanagement","02131","52979790",NA,NA,NA,NA,"l.matyschik@ak-neuss.de",2021
"Alexius/Josef Krankenhaus/ Tagesklinik St. Anna","2023-02-24","260511315","772712000","02","Am Hasenberg, 46, 41462, Neuss","Am Hasenberg","46","41462","Neuss","http://www.psychiatrie-neuss.de","St. Augustinus-Fachkliniken gGmbH","freigemeinnützig","Barbara","Rottländer","Qualitäts-/ Klin. Risikomanagement","02131","529","70766","02131","529","29001","b.rottlaender@ak-neuss.de",2021
"Alexius/Josef Krankenhaus - Tagesklinik St. Fabiola","2023-02-24","260511315","772713000","07","Hindenburgstraße, 56, 41352, Korschenbroich","Hindenburgstraße","56","41352","Korschenbroich","http://www.psychiatrie-neuss.de","St. Augustinus-Fachkliniken gGmbH","freigemeinnützig","Barbara ","Rottländer","Qualitäts-/ Klin. Risikomanagement","02131","529","79766","02131","529","29001","b.rottlaender@ak-neuss.de",2021
"Alexius/Josef Krankenhaus / Tagesklinik St. Augustinus","2023-02-24","260511315","772714000","03","Montanusstraße, 54, 41515, Grevenbroich","Montanusstraße","54","41515","Grevenbroich","https://www.psychiatrie-neuss.de","St. Augustinus-Fachkliniken gGmbH","freigemeinnützig","Barbara","Rottländer","Qualitäts-/ Klin. Risikomanagement","02131","529","79766","02131","529","29001","b.rottlaender@ak-neuss.de",2021
"Alexius/Josef Krankenhaus -Tagesklinik St. Bernhard","2023-02-24","260511315","772717000","05","Berghäuschensweg, 4, 41464, Neuss","Berghäuschensweg","4","41464","Neuss","http://www.psychiatrie-neuss.de","St. Augustinus-Fachkliniken gGmbH","freigemeinnützig","Barbara","Rottländer","Qualitäts-/ Klin. Risikomanagement","02131","529","79766","02131","529","29001","b.rottlaender@ak-neuss.de",2021
"Alexius/Josef Krankenhaus - Tagesklinik Benedikt","2023-02-24","260511315","772718000","04","Steinhausstraße, 40, 41462, Neuss","Steinhausstraße","40","41462","Neuss","http://www.psychiatrie-neuss.de","St. Augustinus-Fachkliniken gGmbH","freigemeinnützig","Barbara","Rottländer","Qualitäts-/ Klin. Risikomanagement","02131","529","79766","02131","529","29001","b.rottlaender@ak-neuss.de",2021
"Alexius/Josef Krankenhaus","2023-02-24","260511315","772719000","01","Nordkanalallee, 99, 41464, Neuss","Nordkanalallee","99","41464","Neuss","http://www.psychiatrie-neuss.de","St. Augustinus-Fachkliniken gGmbH","freigemeinnützig","Barbara","Rottländer","Qualitäts- / Klin. Risikomanagerin","02131","529","79766",NA,NA,NA,"b.rottlaender@ak-neuss.de",2021
"Alexius/Josef Krankenhaus - Tagesklinik Luzia","2023-02-24","260511315","773768000","06","Krefelder Str., 82a, 41539, Dormagen","Krefelder Str.","82a","41539","Dormagen","http://www.psychiatrie-neuss.de info@psychiatrie-neuss.de","St. Augustinus-Fachkliniken gGmbH","freigemeinnützig","Barbara","Rottländer","Qualitäts-/ Klin. Risikomanagement","02131","529","79766","02131","529","29001","b.rottlaender@ak-neuss.de",2021
"Hospital zum Heiligen Geist Kempen GmbH & Co. KG","2022-11-14","260511348","773342000","00","von-Broichhausen-Allee, 1, 47906, Kempen","von-Broichhausen-Allee","1","47906","Kempen",NA,"Artemed SE","privat","Nadine","Schenk","Qualitätsmanagementbeauftragte","02152","142","1373","02152","142","374","nadine.schenk@artemed.de",2021
"Städtisches Krankenhaus Nettetal GmbH","2022-12-12","260511359","771516000","00","Sassenfelder Kirchweg, 1, 41334, Nettetal","Sassenfelder Kirchweg","1","41334","Nettetal","http://krankenhaus-nettetal.de","Stadt Nettetal","öffentlich","Jörg","Schneider","Geschäftsführer","02153","125","845","02153","125","718","info@krankenhaus-nettetal.de",2021
"LVR-Klinik für Orthopädie Viersen","2022-11-08","260511393","771230000","00","Horionstraße, 2, 41749, Viersen","Horionstraße","2","41749","Viersen","http://www.orthopaedie-viersen.lvr.de","Landschaftsverband Rheinland","öffentlich","Jochen","Neßler","Ärztlicher Direktor","02162","96","6202","02162","96","6240","jochen.nessler@lvr.de",2021
"St. Irmgardis-Krankenhaus Viersen-Süchteln GmbH","2022-11-15","260511417","771451000","00","Tönisvorster Str., 26, 41749, Viersen-Süchteln","Tönisvorster Str.","26","41749","Viersen-Süchteln","http://www.st-irmgardis.de/de/startseite.html","St. Irmgardis-Krankenhaus Süchteln GmbH","freigemeinnützig","Stefan","Klintsaris","Leiter Qualitätsmanagement","02162","899","615",NA,NA,NA,"stefan.klintsaris@rrz-meerbusch.de",2021
"Allgemeines Krankenhaus Viersen GmbH","2022-11-11","260511428","771955000","00","Hoserkirchweg 63, 63, 41747, Viersen","Hoserkirchweg 63","63","41747","Viersen","http://www.akh-viersen.de","Allgemeines Krankenhaus Viersen GmbH","freigemeinnützig","Wiebke","Esser","QMB","02162","104","2329","02162","104","2705","esser@akh-viersen.de",2021
"LVR-Klinik Viersen, Viersen, Johannisstrasse","2022-10-26","260511440","771879000","00","Johannisstrasse, 70, 41749, Viersen","Johannisstrasse","70","41749","Viersen","http://klinik-viersen.lvr.de","Landschaftsverband Rheinland","öffentlich","Michael","Rese","Qualitätsmanagementbeauftragter","02162","964017",NA,"0221","82842700",NA,"michael.rese@lvr.de",2021
"LVR-Klinik Viersen, Viersen, Süchtelner Strasse","2022-10-25","260511440","771880000","00","Süchtelner Strasse, 208, 41747, Viersen","Süchtelner Strasse","208","41747","Viersen","http://klinik-viersen.lvr.de","Landschaftsverband Rheinland","öffentlich","Michael","Rese","Qualitätsmanagementbeauftragter","02162","964017",NA,"0221","82842700",NA,"michael.rese@lvr.de",2021
"LVR-Klinik Viersen, Kempen, Von Broichhauen Allee","2022-10-25","260511440","771881000","00","Von Broichhausen Allee, 1a, 47906, Kempen","Von Broichhausen Allee","1a","47906","Kempen","https://klinik-viersen.lvr.de/de/nav_main/fachgebiete___behandlungsangebote/allgemeine_psychiatrie/tageskliniken_3/kempen/allgemeinpsychiatrie_tageskliniken_kempen_s.html","Landschaftsverband Rheinland","öffentlich","Michael","Rese","Qualitätsmanagementbeauftragter","02162","964017",NA,"0221","82842700",NA,"michael.rese@lvr.de",2021
"LVR-Klinik Viersen, Nettetal, Sassenfelder Kirchweg","2022-10-26","260511440","771882000","00","Sassenfelder Kirchweg, 10, 41334, Nettetal","Sassenfelder Kirchweg","10","41334","Nettetal","https://klinik-viersen.lvr.de/de/nav_main/fachgebiete___behandlungsangebote/allgemeine_psychiatrie/tageskliniken_3/behandlungsangebote_tagesklinik_nettetal_s.html","Landschaftsverband Rheinland","öffentlich","Michael","Rese","Qualitätsmanagementbeauftragter","02162","964017",NA,"0221","82842700",NA,"michael.rese@lvr.de",2021
"LVR-Klinik Viersen, Mönchengladbach, Mathildenstrasse","2022-10-25","260511440","771883000","00","Mathildenstrasse, 63a, 43129, Mönchengladbach","Mathildenstrasse","63a","43129","Mönchengladbach","https://klinik-viersen.lvr.de/de/nav_main/fachgebiete___behandlungsangebote/kinder__und_jugendpsychiatrie/tageskliniken_6/moenchengladbach_10/mg_s.html","Landschaftsverband Rheinland","öffentlich","Michael","Rese","Qualitätsmanagementbeauftragter","02162","964017",NA,"0221","82842700",NA,"michael.rese@lvr.de",2021
"LVR-Klinik Viersen, Krefeld, Vom Bruck Platz","2022-10-25","260511440","771884000","00","Vom Bruck Platz, 8, 47805, Krefeld","Vom Bruck Platz","8","47805","Krefeld","https://klinik-viersen.lvr.de/de/nav_main/fachgebiete___behandlungsangebote/kinder__und_jugendpsychiatrie/tageskliniken_6/krefeld_7/tk_krefeld_s.html","Landschaftsverband Rheinland","öffentlich","Michael","Rese","Qualitätsmanagementbeauftragter","02162","964017",NA,"0221","82842700",NA,"michael.rese@lvr.de",2021
"LVR-Klinik Viersen, Neuss, Preussenstrasse","2022-10-25","260511440","771885000","00","Preussenstrasse, 84, 41464, Neuss","Preussenstrasse","84","41464","Neuss","https://klinik-viersen.lvr.de/de/nav_main/fachgebiete___behandlungsangebote/kinder__und_jugendpsychiatrie/tageskliniken_6/neuss_3/tk_neuss_s.html","Landschaftsverband Rheinland","öffentlich","Michael","Rese","Qualitätsmanagementbeauftragter","02162","964017",NA,"0221","82842700",NA,"michael.rese@lvr.de",2021
"LVR-Klinik Viersen, Heinsberg, Genneper Strasse","2022-10-25","260511440","771886000","00","Genneper Strasse, 1, 52525, Heinsberg","Genneper Strasse","1","52525","Heinsberg","https://klinik-viersen.lvr.de/de/nav_main/fachgebiete___behandlungsangebote/kinder__und_jugendpsychiatrie/tageskliniken_6/heinsberg_3/heinsberg_5.html","Landschaftsverband Rheinland","öffentlich","Michael","Rese","Qualitätsmanagementbeauftragter","02162","964017",NA,"0221","82842700",NA,"michael.rese@lvr.de",2021
"St. Vinzenz-Hospital","2022-11-10","260511462","771827000","01","Dr.-Otto-Seidel-Straße, 31-33, 46535, Dinslaken","Dr.-Otto-Seidel-Straße","31-33","46535","Dinslaken","http://www.st-vinzenz-hospital.de","Gemeinnützige Gesellschaft der Franziskanerinnen zu Olpe mbH (GFO)","freigemeinnützig","Jennifer","Benner","Leitung zentrales Qualitätsmanagement (seit 1.12.2021)","02241","25099","900","02241","25099","311","jennifer.benner@gfo-online.de",2021
"St. Vinzenz-Hospital","2022-11-10","260511462","771828000","03","Dr.-Otto-Seidel-Straße, 31-33, 46535, Dinslaken","Dr.-Otto-Seidel-Straße","31-33","46535","Dinslaken","https://www.gfo-kliniken-niederrhein.de/startseite.html","gemeinnützige Gesellschaft der Franziskanerinnen zu Olpe mbH","freigemeinnützig","Jennifer","Benner","Leitung zentrales Qualitätsmanagement","02241","250","99900","022241","250","99311","jennifer.benner@gfo-online.de",2021
"St. Camillus","2022-11-10","260511462","771829000","02","Kirchstraße, 12, 47178, Duisburg","Kirchstraße","12","47178","Duisburg",NA,"gemeinnützige Gesellschaft der Franziskanerinnen zu Olpe mbH","freigemeinnützig","Jennifer","Benner","Leitung zentrales Qualitätsmanagement (seit 1.12.2021)","02241","25099","900","02241","25099","311","jennifer.benner@gfo-online.de",2021
"St. Josef Krankenhaus GmbH Moers - Betriebsstätte St. Josef Krankenhaus Moers","2022-10-18","260511509","771226000","01","Asberger Str., 4, 47441, Moers","Asberger Str.","4","47441","Moers",NA,"Stiftung St. Josef Krankenhaus Moers","freigemeinnützig","Petra","Kawik","Qualitätsmanagementbeauftragte","02841","107","13161","02841","107","14301","petra.kawik@st-josef-moers.de",2021
"St. Josef Krankenhaus GmbH Moers - Betriebsstätte St. Nikolaus Hospital","2022-10-18","260511509","771227000","02","Orsoyer Str., 55, 47495, Rheinberg","Orsoyer Str.","55","47495","Rheinberg",NA,"Stiftung St. Josef Krankenhaus Moers","freigemeinnützig","Petra","Kawik","Qualitätsmanagementbeauftragte","02841","107","13161","02841","107","14301","petra.kawik@st-josef-moers.de",2021
"Krankenhaus Bethanien für die Grafschaft Moers","2022-10-28","260511510","772474000","00","Bethanienstr., 21, 47441, Moers","Bethanienstr.","21","47441","Moers","http://www.bethanien-moers.de","Stiftung Krankenhaus Bethanien für die Grafschaft Moers","freigemeinnützig","R.","Drückes","Qualitätsmanagement-Beauftragter","02841","2002137",NA,NA,NA,NA,"qualitaetsmanagement@bethanienmoers.de",2021
"Marien-Hospital gGmbH","2022-11-14","260511554","772359000","00","Pastor-Janßen-Straße, 8-38, 46483, Wesel","Pastor-Janßen-Straße","8-38","46483","Wesel","http://www.prohomine.de","pro homine Krankenhäuser und Senioreneinrichtungen Wesel-Emmerich/Rees gGmbH","freigemeinnützig","Andreas","Bomheuer","Leitung  Qualitätsmanagement","0281","104","1009","0281","104","1080","andreas.bomheuer@prohomine.de",2021
"Evangelisches Krankenhaus Wesel ","2022-12-13","260511565","771102000","00","Schermbecker Landstraße , 88, 46485, Wesel","Schermbecker Landstraße ","88","46485","Wesel","http://www.evkwesel.de","Evangelisches Krankenhaus Wesel GmbH","freigemeinnützig","Andrea","Rieke","Unternehmensentwicklung","0281","106","2924","0281","106","2999","Andrea.Rieke@evkwesel.de",2021
"Sankt Josef-Hospital GmbH","2023-02-23","260511587","771079000","00","In der Hees, 4, 46509, Xanten","In der Hees","4","46509","Xanten","http://www.sankt-josef-hospital.de/","Sankt Josef-Hospital GmbH","freigemeinnützig","Marina","Malek- Merkumians","Qualitäts- und Risikomanagementbeauftragte","02801","7102109",NA,"02801","710521",NA,"m.malek@sankt-josef-hospital.de",2021
"Heilpädagogisch-Psychotherapeutisches Zentrum - Fachklinik für Kinder- und Jugendpsychiatrie und -psychotherapie","2022-11-03","260511598","771816000","00","Erfurtweg, 28, 42489, Wülfrath","Erfurtweg","28","42489","Wülfrath","http://www.bergische-diakonie.de","BDS Bergische Diakonie Sozialdienstleistungen gGmbH","freigemeinnützig","Klaus","Wessiepe","Qualitätsbeauftragter","0202","2729","472","0202","2729","479","Klaus.Wessiepe@bergische-diakonie.de",2021
"Johanniter-Krankenhaus Rheinhausen GmbH","2023-02-23","260511645","772209000","00","Kreuzacker, 1-7, 47228, Duisburg","Kreuzacker","1-7","47228","Duisburg","http://www.johanniter-rheinhausen.de","Johanniter-Krankenhaus Rheinhausen GmbH","freigemeinnützig","Rita","Tönjann","Geschäftsführerin","02065","97","1000","02065","97","1090","geschaeftsfuehrung@johanniter-rheinhausen.de",2021
"Bergman Clinics Klinik im Park","2022-11-14","260511714","771054000","00","Hagelkreuzstr., 37, 40721, Hilden","Hagelkreuzstr.","37","40721","Hilden",NA,"Bergman Germany HoldCo GmbH","privat","Männel","Kathrin","Verwaltung","02103","896","155","02103","896","159","kathrin.maennel@bergmanclinics.de",2021
"Johanniter-Tagesklinik Düsseldorf","2022-11-09","260511747","772321000","00","Marbacher Str., 79, 40597, Düsseldorf","Marbacher Str.","79","40597","Düsseldorf","http://www.jtk-duesseldorf.de","Rheinische Genossenschaft des Johanniterordens","freigemeinnützig","Dominik","Thoma","Leitender Arzt","0211","703008",NA,"0211","703165",NA,"info@jtk-duesseldorf.de",2021
"St. Josef Krankenhaus Haan","2022-11-11","260511769","771412000","00","Robert-Koch-Straße, 16, 42781, Haan","Robert-Koch-Straße","16","42781","Haan","https://www.st-josef-haan.de/","St. Josef Krankenhaus Haan GmbH","freigemeinnützig","Aljona","Schewtschenko","Qualitätsmanagement","02129","9294","2629",NA,NA,NA,"aljona.schewtschenko@kplusgruppe.de",2021
"Krankenhaus Neuwerk ""Maria von den Aposteln"" gGmbH","2023-02-23","260511770","772425000","00","Dünner Straße, 214-216, 41066, Mönchengladbach","Dünner Straße","214-216","41066","Mönchengladbach","https://www.kh-neuwerk.de","St. Augustinus-Kliniken gGmbH","freigemeinnützig","Christina","Salditt","Qualitäts- und Risikomanagementbeauftragte","02161","668","2195",NA,NA,NA,"c.salditt@kh-neuwerk.de",2021
"Rheinland Klinikum  Lukaskrankenhaus Neuss","2022-11-10","260511781","772188000","00","Preußenstraße, 84, 41464, Neuss","Preußenstraße","84","41464","Neuss","http://www.lukasneuss.de","Rheinland Klinikum Neuss GmbH","öffentlich","Ursula","Schreiber","Qualitätsmanagement","02181","600","5107","02181","600","5103","ursula.schreiber@rheinlandklinikum.de",2021
"Augusta-Krankenhaus","2023-03-03","260511805","771311000","01","Amalienstr., 9, 40472, Düsseldorf","Amalienstr.","9","40472","Düsseldorf","http://www.augusta-duesseldorf.de","Krankenhaus Mörsenbroich-Rath GmbH","freigemeinnützig","Michael","Radde","Qualitäts- und Risikomanagement","0211","958","2261","0211","958","2704","radde@vkkd-kliniken.de",2021
"Krankenhaus Elbroich","2023-03-03","260511805","771455000","03","Am Falder, 6, 40589, Düsseldorf","Am Falder","6","40589","Düsseldorf","http://www.vkkd-kliniken.de","Krankenhaus Mörsenbroich-Rath GmbH","freigemeinnützig","Michael","Radde","Qualitäts- und Risikomanagementbeauftragter","0211","958","2261","0211","958","2704","radde@vkkd-kliniken.de",2021
"St. Vinzenz-Krankenhaus","2023-03-03","260511805","772331000","04","Schloßstr., 85, 40477, Düsseldorf","Schloßstr.","85","40477","Düsseldorf","https://www.vinzenz-duesseldorf.de/","Krankenhaus Mörsenbroich-Rath GmbH","freigemeinnützig","Michael","Radde","Qualitäts- und Risikomanagement","0211","958","2261","0211","958","2704","radde@vkkd-kliniken.de",2021
"Katholische Klinikum Essen - Marienhospital Altenessen","2022-11-11","260512021","773473000","02","Hospitalstraße, 24, 45329, Essen","Hospitalstraße","24","45329","Essen","https://www.kk-essen.de","Katholisches Klinikum Essen GmbH","freigemeinnützig","Angela","Magnus","Qualitätsmanagementbeauftragte","0201","6400","4760",NA,NA,NA,"a.magnus@contilia.de",2021
"Katholisches Klinikum Essen - St. Vincenz Krankenhaus","2022-11-11","260512021","773474000","01","Von-Bergmann-Straße, 2, 45141, Essen","Von-Bergmann-Straße","2","45141","Essen","https://www.kk-essen.de","Katholisches Klinikum Essen GmbH","freigemeinnützig","Angela","Magnus","Qualitätsmanagementbeauftragte","0201","6400","4760","0201","6400","1009","a.magnus@kk-essen.de",2021
"Katholisches Klinikum Essen - Philippusstift","2022-12-15","260512021","773500000","03","Hülsmannstraße, 17, 45355, Essen","Hülsmannstraße","17","45355","Essen","https://www.contilia.de","Katholisches Klinikum Essen GmbH","freigemeinnützig","Angela","Magnus","Qualitätsmanagementbeauftragte","0201","6400","4760","0201","6400","1009","a.magnus@contilia.de",2021
" Helios Klinikum Niederberg Tagesklinik für Psychiatrie","2023-02-23","260512032","771584000","02","Südring, 161, 42579, Heiligenhaus","Südring","161","42579","Heiligenhaus","https://www.helios-gesundheit.de/kliniken/niederberg","Helios Klinikum Niederberg GmbH","privat","Ruzica","Fischer","Medizincontrolling","02051","982","381066","02051","982","1059","ruzica.fischer@helios-gesundheit.de",2021
"Helios Klinikum Niederberg","2023-02-23","260512032","771585000","01","Robert-Koch-Straße, 2, 42549, Velbert","Robert-Koch-Straße","2","42549","Velbert","https://www.helios-gesundheit.de/kliniken/niederberg/","Helios Klinikum Niederberg GmbH","privat","Ruzica","Fischer","Medizincontrolling","02051","982","381066","02051","982","1059","ruzica.fischer@helios-gesundheit.de",2021
"Katholische Kliniken Ruhrhalbinsel (Fachklinik Kamillushaus GmbH)","2022-12-13","260512101","772606000","03","Heidhauser Str., 273, 45239, Essen","Heidhauser Str.","273","45239","Essen","http://www.contilia.de","Contilia GmbH (St. Elisabeth Stiftung Essen, Stiftung St. Marienhospital zu Mülheim, St. Josef-Kuratorium e.V.)","freigemeinnützig","Nina","Majer","Qualitätsmanagementbeauftragte","0201","455","1103","0201","455","2924","n.majer@contilia.de",2021
"Katholische Kliniken Ruhrhalbinsel (St. Josef-Krankenhaus Kupferdreh)","2022-12-13","260512101","773058000","01","Heidbergweg, 22-24, 45257, Essen","Heidbergweg","22-24","45257","Essen","http://www.contilia.de","Contilia GmbH (St. Elisabeth Stiftung Essen, Stiftung St. Marienhospital zu Mülheim, St. Josef-Kuratorium e.V.)","freigemeinnützig","Nina","Majer","Qualitätsmanagementbeauftragte","0201","455","1103","0201","455","2924","n.majer@contilia.de",2021
"Katholische Kliniken Ruhrhalbinsel (St. Elisabeth Krankenhaus Niederwenigern)","2022-12-13","260512101","773059000","02","Essener Str., 31, 45529, Hattingen","Essener Str.","31","45529","Hattingen","http://contilia.de","Contilia GmbH (St. Elisabeth Stiftung Essen, Stiftung St. Marienhospital zu Mülheim, St. Josef-Kuratorium e.V.)","freigemeinnützig","Nina","Majer","Qualitätsmanagementbeauftragte","0201","455","1103","0201","455","2994","n.majer@contilia.de",2021
"Luisenkrankenhaus GmbH &amp; Co. KG","2022-12-15","260512112","772620000","00","Luise-Rainer-Straße, 6-10, 40235, Düsseldorf","Luise-Rainer-Straße","6-10","40235","Düsseldorf","http://www.luisenkrankenhaus.de","Luisenkrankenhaus Verwaltungs-GmbH","privat","Nicole","Wloszek","Qualitätsmanagement und Qualitätssicherung","0211","4477","2460","0211","4477","4499","nicole.wloszek@luisenkrankenhaus.de",2021
"Alexianer-Klinik Meerbusch GmbH","2022-10-27","260512167","773579000","00","Am Eisenbrand, 20b/c, 40667, Meerbusch","Am Eisenbrand","20b/c","40667","Meerbusch",NA,"Alexianer-Klinik Meerbusch GmbH","freigemeinnützig","Christian","Neeten","Verwaltung","02132","1376","22","02132","1376","29","c.neeten@alexianer.de",2021
"Rheinland Klinikum Neuss GmbH - Rheintor Klinik","2022-11-08","260512588","773217000","00","Hafenstraße, 68 - 76, 41460, Neuss","Hafenstraße","68 - 76","41460","Neuss","http://www.rheintorklinik.de","Rheinland Klinikum Neuss GmbH - Rheintor Klinik","öffentlich","Ursula","Schreiber","Qualitätsmanagement","02181","600","5107","02181","600","2103","ursula.schreiber@rheinlandklinikum.de",2021
"St. Bernhard-Hospital Kamp-Lintfort GmbH","2022-11-11","260512657","772083000","00","Bürgermeister-Schmelzing-Straße, 90, 47475, Kamp-Lintfort","Bürgermeister-Schmelzing-Straße","90","47475","Kamp-Lintfort","https://www.st-bernhard-hospital.de/","St. Bernhard-Hospital Kamp-Lintfort GmbH","freigemeinnützig","Sven","Tripp","Qualitätsmanagement","02842","708","710","02842","708","456","sven.tripp@st-bernhard-hospital.de",2021
"St. Elisabeth-Hospital Meerbusch-Lank","2022-11-28","260512679","772084000","00","Hauptstrasse, 74-76, 40668, Meerbusch","Hauptstrasse","74-76","40668","Meerbusch","http://www.rrz-meerbusch.de/de/startseite.html","St. Elisabeth-Hospital Meerbusch-Lank","freigemeinnützig","Sandra","Kleingrothe","Qualitätsmanagementbeauftragte","02150","917","273",NA,NA,NA,"sandra.kleingrothe@st-bernhard-hospital.de",2021
"Sana Fabricius-Klinik Remscheid GmbH","2022-11-15","260513259","772117000","00","Brüderstraße, 65, 42853, Remscheid","Brüderstraße","65","42853","Remscheid","https://www.sana.de/fabricius-remscheid","Sana Kliniken AG","privat","Daniel","Kreidl","Qualitätsmanagementbeauftragter","02191","797","775",NA,NA,NA,"qm.fkr@sana.de",2021
"Helios St. Anna Klinik Duisburg","2023-02-23","260513282","772651000","01","Albertus-Magnus Straße, 33, 47259, Duisburg","Albertus-Magnus Straße","33","47259","Duisburg","https://www.helios-gesundheit.de/kliniken/duisburg-anna/","Helios Rhein-Ruhr Kliniken GmbH","privat","Claudia","Meßthaler","Klinikgeschäftsführung","0203","755","2018","0203","755","1610","claudia.messthaler@helios-gesundheit.de",2021
"Helios Klinik Duisburg-Homberg","2023-02-23","260513282","772652000","02","Johannisstr., 21, 47198, Duisburg","Johannisstr.","21","47198","Duisburg","https://www.helios-gesundheit.de/kliniken/duisburg-homberg/","Helios Rhein-Ruhr Kliniken GmbH","privat","Claudia","Meßthaler","Klinikgeschäftsführung","0203","755","2018","0203","755","1610","claudia.messthaler@helios-gesundheit.de",2021
"Uniklinik RWTH Aachen - Franziskus","2022-12-12","260530012","771173000","xx","Morillenhang, 27, 52074, Aachen","Morillenhang","27","52074","Aachen","http://www.ukaachen.de","Land Nordrhein-Westfalen","öffentlich","Ralf","Lenz","Qualitätsmanager","0241","80","80631","0241","80","3380631","rlenz@ukaachen.de",2021
"Uniklinik RWTH Aachen","2022-12-12","260530012","771450000","00","Pauwelsstr., 30, 52074, Aachen","Pauwelsstr.","30","52074","Aachen","http://www.ukaachen.de","Land Nordrhein-Westfalen","öffentlich","Ralf","Lenz","Qualitätsmanager","0241","80","80631","0241","80","3380631","rlenz@ukaachen.de",2021
"Uniklinik RWTH Aachen","2022-11-02","260530012","772332000","99","Pauwelsstr., 30, 52074, Aachen","Pauwelsstr.","30","52074","Aachen","http://www.ukaachen.de","Land Nordrhein-Westfalen","öffentlich","Ralf","Lenz","Qualitätsmanager","0241","80","80631","0241","80","3380631","rlenz@ukaachen.de",2021
"Tagesklinik für Psychiatrie, Psychotherapie und Psychosomatik","2022-11-02","260530012","772362000","xx","Schumannstraße , 33, 52146, Würselen","Schumannstraße ","33","52146","Würselen","http://www.ukaachen.de","Land Nordrhein-Westfalen","öffentlich","Ralf","Lenz","Qualitätsmanager","0241","80","80631","0241","80","3380631","rlenz@ukaachen.de",2021
"Marienhospital Aachen","2022-11-14","260530023","771888000","00","Zeise, 4, 52066, Aachen","Zeise","4","52066","Aachen","https://www.marienhospital.de","Katholische Stiftung Marienhospital Aachen","freigemeinnützig","Sabine","Nimax","Qualitätsmanagementbeauftragte","0214","6006","3172","0241","6006","3109","Sabine.Nimax@marienhospital.de",2021
"Luisenhospital Aachen","2022-12-15","260530056","772078000","00","Boxgraben, 99, 52064, Aachen","Boxgraben","99","52064","Aachen","http://www.luisenhospital.de","Evangelischer Krankenhausverein zu Aachen von 1867","freigemeinnützig","Uwe","Osterland","Qualitäts- und Risikomanagement","0241","414","2470",NA,NA,NA,"qmb@luisenhospital.de",2021
