"Name","Datum","IK_Institutionskennzeichen","Standortnummer","Standortnummer_alt","Adresse","Strasse","Hausnummer","Postleitzahl","Ort","URL_Zugang","Traegername","Traegerart","POC_Vorname","POC_Nachname","POC_Funktion_Arbeitsschwerpunkt","POC_Telefon_Vorwahl","POC_Telefon_Rufnummer","POC_Telefon_Durchwahl","POC_Fax_Vorwahl","POC_Fax_Rufnummer","POC_Fax_Durchwahl","POC_Email","year"
"Kliniken der Stadt Köln gGmbH - Krankenhaus Merheim","2015-11-03","260531730","00",NA,"Ostmerheimer Str., 200, 51109, Köln","Ostmerheimer Str.","200","51109","Köln",NA,"Stadt Köln","öffentlich","Franziska","Jacob","Qualitätsmanagement","0221","8907","2813","0221","8907","2285","JacobF@kliniken-koeln.de",2014
"Kliniken der Stadt Köln gGmbH; Kinderkrankenhaus Amsterdamerstraße","2015-11-03","260531741","00",NA,"Amsterdamer Strasse, 59, 50735, Köln","Amsterdamer Strasse","59","50735","Köln",NA,"Stadt Köln","öffentlich","Franziska","Jacob","Qualitäts- und Klin. Risikomanagement","0221","8907","2813","0221","8907","2863","JacobF@kliniken-koeln.de",2014
"Malteser Krankenhaus St. Hildegardis","2015-11-09","260531898","00",NA,"Bachemer Straße, 29-33, 50931, Köln","Bachemer Straße","29-33","50931","Köln","http://www.malteser-sthildegardis.de","Malteser Rhein-Sieg gGmbH","freigemeinnützig","Walter","Bors","Geschäftsführer","0221","4003","100","0221","4003","349","walter.bors@malteser.org",2014
"HELIOS Klinikum Siegburg","2015-10-30","260531967","00",NA,"Ringstraße, 49, 53721, Siegburg","Ringstraße","49","53721","Siegburg","http://www.helios-kliniken.de/klinik/siegburg.html","HELIOS Klinikum Siegburg GmbH","privat","Ernst-Albert","Schröder","Medizincontrolling","02241","18","2378","02241","18","2302","ernst-albert.schroeder@helios-kliniken.de",2014
"Asklepios Klinik Sankt Augustin","2015-11-04","260531990","00",NA,"Arnold-Janssen-Straße, 29, 53757, Sankt Augustin","Arnold-Janssen-Straße","29","53757","Sankt Augustin","http://www.mcdonalds-kinderhilfe.org/was-wir-machen/ronald-mcdonald-oasen/sankt-augustin/infos-fuer-eltern/","Asklepios Kliniken Verwaltungsgesellschaft mbH","privat","Frank","Sieg","Leitung Qualitätsmanagement","02241","249250",NA,"02241","249402",NA,"f.sieg@asklepios.com",2014
"St. Elisabeth-Krankenhaus Jülich","2015-11-11","260532811","00",NA,"Kurfürstenstrasse , 22, 52428, Jülich","Kurfürstenstrasse ","22","52428","Jülich","http://www.krankenhaus-juelich.de/","Caritas Trägergesellschaft West gGmbH","freigemeinnützig","Jens","Hauschild","kaufmännischer Direktor","02461","620","2000","02461","620","2009","jhauschild.juelich@ct-west.de",2014
"Dreifaltigkeits-Krankenhaus Köln-Braunsfeld GmbH","2015-11-10","260532888","00",NA,"Aachener Str., 445-449, 50933, Köln","Aachener Str.","445-449","50933","Köln","http://www.dfk-koeln.de","Cherubine-Willimann-Stiftung Arenberg","freigemeinnützig","Guido","Severin","Geschäftsführer","0221","94071223",NA,NA,NA,NA,"guido.severin@dfk-koeln.de",2014
"HELIOS Klinik Wipperfürth","2015-10-30","260532935","00",NA,"Alte Kölner Straße, 9, 51688, Wipperfürth","Alte Kölner Straße","9","51688","Wipperfürth","http://www.helios-kliniken.de/klinik/wipperfuerth.html","HELIOS Klinik Wipperfürth GmbH","privat","Dorothea","Streffer","Medizincontrolling","02267","889","7130","02267","889","554","dorothea.streffer@helios-kliniken.de",2014
"Elisabeth-Krankenhaus GmbH","2015-11-13","260550084","00",NA,"Cranger Strasse, 226, 45891, Gelsenkirchen","Cranger Strasse","226","45891","Gelsenkirchen","http://www.elisabeth-krankenhaus-ge.de/","Elisabeth-Krankenhaus GmbH","freigemeinnützig","Kerstin","Costrau","Medizinisch-pflegerisches Controlling","0209","7003","278","0209","7003","200","k.costrau@elisabeth-krankenhaus-ge.de",2014
"Marienhospital Gelsenkirchen","2015-11-13","260550095","00",NA,"Virchowstr., 122, 45886, Gelsenkirchen","Virchowstr.","122","45886","Gelsenkirchen",NA,"Marienhospital Gelsenkirchen GmbH","freigemeinnützig","Bettina","Höhmann","Leitung Qualitätsmanagement","0209","172","3183","0209","172","3199","b.hoehmann@st-augustinus.eu",2014
"Sankt Marien-Hospital Buer","2015-11-12","260550108","00",NA,"Mühlenstr., 5-9, 45894, Gelsenkirchen","Mühlenstr.","5-9","45894","Gelsenkirchen",NA,"Sankt Marien-Hospital Buer GmbH","freigemeinnützig","Bettina","Höhmann","Leitung Qualitätsmanagement","0209","172","3183","0209","172","3199","b.hoehmann@st-augustinus.eu",2014
"Evangelische Kliniken Gelsenkirchen","2015-11-06","260550119","00",NA,"Munckelstr., 27, 45879, Gelsenkirchen","Munckelstr.","27","45879","Gelsenkirchen","http://www.meinediakonie.de/evk/index.html","Diakoniewerk Gelsenkirchen und Wattenscheid e.V.","freigemeinnützig","Karl","Bosold","Geschäftsführer","0209","1608001",NA,NA,NA,NA,"bosold@evk-ge.de",2014
"Universitätsklinikum Münster","2015-12-14","260550131","00",NA,"Domagkstraße , 5, 48149, Münster","Domagkstraße ","5","48149","Münster","http://www.klinikum.uni-muenster.de","Land Nordrhein-Westfalen","öffentlich","Beate","Wolter","Leiterin Qualitäts- u. klinisches Risikomanagement","0251","83","52028","0251","83","54017","Beate.Wolter@ukmuenster.de",2014
"Clemenshospital GmbH","2015-11-13","260550142","00",NA,"Düesbergweg, 124, 48153, Münster","Düesbergweg","124","48153","Münster","http://www.clemenshospital.de","Misericordia GmbH Krankenhausträgergesellschaft Düesbergweg 124 48153 Münster","freigemeinnützig","Ute","Scheidler","Qualitätsmanagementleitung","0251","9765918",NA,"0251","9764440",NA,"u.scheidler@clemenshospital.de",2014
"Herz-Jesu-Krankenhaus Hiltrup GmbH","2015-11-06","260550153","00",NA,"Westfalenstr., 109, 48165, Münster","Westfalenstr.","109","48165","Münster","http://www.hjk-muenster.de/index.htm","Missionsschwestern von Hiltrup gGmbH","freigemeinnützig","Andreas","Berlinger","Qualitätsmanager","02501","172116",NA,NA,NA,NA,"andreas.berlinger@hjk-muenster.de",2014
"Raphaelsklinik Münster","2015-11-10","260550175","00",NA,"Loerstr., 23, 48143, Münster","Loerstr.","23","48143","Münster","http://www.raphaelsklinik.de","Misericordia GmbH Krankenhausträgergesellschaft Düesbergweg 128, 48153 Münster","freigemeinnützig","Christian","Otte","Qualitätsmanagementleitung","0251","50074200",NA,NA,NA,NA,"c.otte@raphaelsklinik.de",2014
"Evangelisches Krankenhaus Johannisstift Münster gGmbH","2015-11-10","260550186","00",NA,"Wichernstr., 8, 48147, Münster","Wichernstr.","8","48147","Münster","http://www.selbsthife-muenster.de","Evangelisches Krankenhaus Johannisstift Münster gGmbH","freigemeinnützig","Veronika","Hoffkamp","Qualitätsmanagementbeauftragte","0251","2706","88312",NA,NA,NA,"hoffkamp@evk-muenster.de",2014
"LWL-Klinik Münster","2015-11-13","260550211","00",NA,"Friedrich-Wilhelm-Weber-Str., 30, 48147, Münster","Friedrich-Wilhelm-Weber-Str.","30","48147","Münster","http://www.psychiatrie-muenster.de","Landschaftsverband Westfalen-Lippe (LWL)","öffentlich","Ralph","Menke","Qualitätsbeauftragter","0251","91555","1020","0251","91555","1024","r.menke@lwl.org",2014
"Fachklinik Hornheide","2015-09-28","260550222","00",NA,"Dorbaumstrasse, 300, 48157, Münster","Dorbaumstrasse","300","48157","Münster","http://www.fachklinik-hornheide.de","Fachklinik Hornheide e. V.","freigemeinnützig","Reinhard","Mawick","Qualitätsmanagementbeauftragter","0251","3287","392","0251","3287","390","Reinhard.mawick@fachklinik-hornheide.de",2014
"Alexianer-Krankenhaus Münster","2015-11-09","260550233","00",NA,"Alexianerweg, 9, 48163, Münster","Alexianerweg","9","48163","Münster","http://www.alexianer.de","Alexianer Münster GmbH","freigemeinnützig","Doris","Heidmann","Qualitätsmanagement","02501","966","20610","02501","966","20601","d.heidmann@alexianer.de",2014
"St. Marien-Krankenhaus  Ahaus-Vreden GmbH","2015-11-09","260550244","99",NA,"Wüllener Straße, 101, 48683, Ahaus","Wüllener Straße","101","48683","Ahaus","http://www.marien-kh-gmbh.de","St. Marien Krankenhaus Ahaus-Vreden GmbH","freigemeinnützig","Melanie","Honekamp","Qualitätsmanager","02561","99","1750","02561","99","1706","honekamp@marien-kh-gmbh.de",2014
"St. Marien-Krankenhaus Vreden (Unternehmen der St. Marien-Krankenhaus Ahaus-Vreden GmbH im Klinikverbund Westmünsterland gGmbH)","2015-11-09","260550244","99",NA,"Wüllener Straße, 101, 48691, Vreden","Wüllener Straße","101","48691","Vreden","http://www.marien-kh-gmbh.de","St. Marien Krankenhaus Ahaus-Vreden","freigemeinnützig","Melanie","Honekamp","Qualitätsmanager","02561","99","1750","02561","99","1706","Honekamp@marien-kh-gmbh.de",2014
"St. Marien-Krankenhaus Ahaus-Vreden GmbH","2015-11-09","260550244","99",NA,"Wüllener Straße, 101, 48683, Ahaus","Wüllener Straße","101","48683","Ahaus","http://www.marien-kh-gmbh.de","St. Marien-Krankenhaus Ahaus-Vreden GmbH","freigemeinnützig","Melanie","Honekamp","QM-Beauftragte","02561","99","1750",NA,NA,NA,"honekamp@marien-kh-gmbh.de",2014
"St. Agnes-Hospital Bocholt-Rhede GmbH","2015-11-09","260550266","99",NA,"Barloer Weg, 125, 46397, Bocholt","Barloer Weg","125","46397","Bocholt","http://www.st-agnes-bocholt.de","St. Agnes-Hospital Bocholt-Rhede GmbH","freigemeinnützig","Susanne","Ehling","Ltg. Qualitäts-/Risikomanagement","02871","20","2707","02871","20","2363","s.ehling@st-agnes-bocholt.de",2014
"St. Agnes-Hospital Bocholt-Rhede GmbH","2015-11-09","260550266","99",NA,"Barloer Weg, 125, 46397, Bocholt","Barloer Weg","125","46397","Bocholt","http://www.st-agnes-bocholt.de","St. Agnes-Hospital Bocholt-Rhede GmbH im Klinikverbund Westmünsterland","freigemeinnützig","Susanne","Ehling","Leitung Qualitäts-/Risikomanagement","02871","20","2707",NA,NA,NA,"s.ehling@st-agnes-bocholt.de",2014
"St. Agnes-Hospital Bocholt-Rhede GmbH","2015-11-09","260550266","99",NA,"Barloer Weg, 125, 46397, Bocholt","Barloer Weg","125","46397","Bocholt","http://www.klinikum-westmuensterland.de","St. Agnes-Hospital Bocholt-Rhede GmbH im Klinikverbund Westmünsterland gGmbH","freigemeinnützig","Susanne","Ehling","Ltg. Qualitäts- u. Risikomanagement","02871","20","2707",NA,NA,NA,"s.ehling@st-agnes-bocholt.de",2014
"St. Marien-Hospital Borken","2015-11-09","260550277","00",NA,"Am Boltenhof, 7, 46325, Borken","Am Boltenhof","7","46325","Borken","http://www.hospital-borken.de","St. Marien-Hospital Borken","freigemeinnützig","Anne","Panzer","QMB","02861","9770925",NA,NA,NA,NA,"anne.panzer@hospital-borken.de",2014
"St. Antonius-Hospital Gronau GmbH","2015-11-06","260550313","00",NA,"Möllenweg, 22, 48599, Gronau","Möllenweg","22","48599","Gronau","http://www.st-antonius-gronau.de","St. Antonius-Hospital Gronau GmbH","freigemeinnützig","Ludger","Vormann","Geschäftsführer","02562","9121015",NA,"02562","9151555",NA,"vormann@st-antonius-gronau.de",2014
"Evangelisches Lukas-Krankenhaus Gronau gGmbH","2015-10-22","260550324","00",NA,"Zum Lukas-Krankenhaus, 1, 48599, Gronau","Zum Lukas-Krankenhaus","1","48599","Gronau",NA,"Evangelisches Lukas-Krankenhaus Gronau gGmbH","freigemeinnützig","Irena","Kriegesmann-Rembs","Qualitätsmanagement-Koordinatorin","02381","589","1752",NA,NA,NA,"ikriegesmann-rembs@ekfgmbh.de",2014
"Augustahospital Anholt Zweigniederlassung der Misericorida GmbH Krankenhausträgergesellschaft","2015-11-09","260550346","00",NA,"Augustastraße, 8, 46419, Isselburg-Anholt","Augustastraße","8","46419","Isselburg-Anholt","http://www.augustahospital.de/ah","Misericordia GmbH Krankenhausträgergesellschaft","freigemeinnützig","Sebastian","Lasczok","Verwaltungsdirektor","02874","46","408","02874","46","7408","s.lasczok@augustahospital.de",2014
"Krankenhaus und MVZ Maria-Hilf Stadtlohn GmbH","2015-11-04","260550391","00",NA,"Vredener Str, 58, 48703, Stadtlohn","Vredener Str","58","48703","Stadtlohn","http://www.kmh-stadtlohn.de","Krankenhaus und MVZ Maria-Hilf Stadtlohn GmbH","freigemeinnützig","Brigitte","Messing","Qualitätsmanagementbeauftragte","02563","912","401","02563","912","452","B.Messing@kmh-stadtlohn.de",2014
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2015-11-13","260550460","99",NA,"Südwall, 22, 48653, Coesfeld","Südwall","22","48653","Coesfeld","http://www.christophorus-kliniken.de","Christophorus-Trägergesellschaft mbH","freigemeinnützig","Katrin","Stapenhorst","Abteilung Qualitätsmanagement","+49 (0)2541","8914122",NA,NA,NA,NA,"katrin.stapenhorst@ctc-coesfeld.de",2014
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2015-11-13","260550460","99",NA,"Südwall, 22, 48653, Coesfeld","Südwall","22","48653","Coesfeld","http://www.christophorus-kliniken.de","Christophorus-Trägergesellschaft mbH","freigemeinnützig","Katrin","Stapenhorst","Mitarbeiterin Qualitätsmanagement","+49 (0)2541","8914122",NA,NA,NA,NA,"katrin.stapenhorst@tc-coesfeld.de",2014
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2015-11-13","260550460","99",NA,"Südwall, 22, 48653, Coesfeld","Südwall","22","48653","Coesfeld","http://www.christophorus-kliniken.de","Christophorus-Trägergesellschaft mbH","freigemeinnützig","Katrin","Stapenhorst","Mitarbeiterin Qualitätsmanagement","+49 (0)2541","8914122",NA,NA,NA,NA,"katrin.stapenhorst@ctc-coesfeld.de",2014
"Christophorus-Kliniken Coesfeld Dülmen Nottuln","2015-11-12","260550460","99",NA,"Südwall, 22, 48653, Coesfeld","Südwall","22","48653","Coesfeld","http://www.christophorus-kliniken.de","Christophorus-Trägergesellschaft mbH","freigemeinnützig","Katrin","Stapenhorst","Abteilung Qualitätsmanagement","+49 (0)2541","8914122",NA,NA,NA,NA,"katrin.stapenhorst@ctc-coesfeld.de",2014
"Klinik am Schlossgarten","2015-11-13","260550482","99",NA,"Am Schlossgarten, 10, 48249, Dülmen","Am Schlossgarten","10","48249","Dülmen","http://www.kas-duelmen.de","Christophorus-Trägergesellschaft mbH (Mehrheitsgesellschafter der Klinik am Schlossgarten)","freigemeinnützig","Katrin","Stapenhorst","Mitarbeiterin Qualitätsmanagement","+49 (0)2541","8914122",NA,NA,NA,NA,"katrin.stapenhorst@ctc-coesfeld.de",2014
"Klinik am Schlossgarten","2015-11-13","260550482","99",NA,"Am Schlossgarten, 10, 48249, Dülmen","Am Schlossgarten","10","48249","Dülmen","http://www.kas-duelmen.de","Christophorus-Trägergesellschaft mbH (Mehrheitsgesellschafter der Klinik am Schlossgarten)","freigemeinnützig","Katrin","Stapenhorst","Mitarbeiterin Qualitätsmanagement","+49 (0)2541","8914122",NA,NA,NA,NA,"katrin.stapenhorst@ctc-coesfeld.de",2014
"Klinik am Schlossgarten","2015-11-13","260550482","99",NA,"Am Schlossgarten, 10, 48249, Dülmen","Am Schlossgarten","10","48249","Dülmen","http://www.kas-duelmen.de","Christophorus-Trägergesellschaft mbH (Mehrheitsgesellschafter der Klinik am Schlossgarten)","freigemeinnützig","Katrin","Stapenhorst","Mitarbeiterin Qualitätsmanagement","+49 (0)2541","8914122",NA,NA,NA,NA,"katrin.stapenhorst@ctc-coesfeld.de",2014
"St. Marien-Hospital Lüdinghausen GmbH","2015-11-10","260550507","00",NA,"Neustraße, 1, 59348, Lüdinghausen","Neustraße","1","59348","Lüdinghausen","http://www.smh-luedinghausen.de/de/startseite.html","St. Franziskus-Stiftung Münster, Vestische Caritas Kliniken Datteln, Stiftung St. Marien-Hospital Lüdinghausen","freigemeinnützig","Ursula","Grewing","Qualitätsmanagement-Beauftragte","02591","231","464",NA,NA,NA,"ursula.grewing@smh-luedinghausen.de",2014
"Ev. Krankenhaus Castrop-Rauxel","2015-11-02","260550574","00",NA,"Grutholzallee, 21, 44577, Castrop-Rauxel","Grutholzallee","21","44577","Castrop-Rauxel","http://www.evk-castrop-rauxel.de","Ev. Krankenhausgemeinschaft Herne | Castrop-Rauxel gGmbH","freigemeinnützig","Andreas","Jacoby","Leiter Controlling","02323","498","2414","02323","46375",NA,"a.jacoby@evkhg-herne.de",2014
"Vestische Kinder- und Jugendklinik Datteln - Universität Witten/Herdecke","2015-11-09","260550585","00",NA,"Dr.-Friedrich-Steiner-Straße, 5, 45711, Datteln","Dr.-Friedrich-Steiner-Straße","5","45711","Datteln","http://www.kinderklinik-datteln.de","Vestische Caritas-Kliniken GmbH","freigemeinnützig","Berthold","Freitag","Qualitätsmanagement","02363","975","0","02363","642","11","info@kinderklinik-datteln.de",2014
"St. Vincenz-Krankenhaus","2015-11-09","260550596","00",NA,"Rottstraße, 11, 45711, Datteln","Rottstraße","11","45711","Datteln","http://www.vincenz-datteln.de","Vestische Caritas-Kliniken GmbH","freigemeinnützig","Dirk","Franke","Qualitätsmanagementbeauftragter","02363","108","2005","02363","108","2006","d.franke@vck-gmbh.de",2014
"Katholische Kliniken Emscher-Lippe","2015-11-13","260550621","99",NA,"Barbarastraße, 1, 45964, Gladbeck","Barbarastraße","1","45964","Gladbeck","http://www.kkel.de/","Katholische Kliniken Emscher-Lippe GmbH -KKEL-","freigemeinnützig","Andreas","Kaup","Assistent des Ärztlichen Direktoriums","0209","504","7127","0209","504","7009","akaup@kkel.de",2014
"Katholische Kliniken Emscher-Lippe","2015-11-12","260550621","99",NA,"Barbarastraße, 1, 45964, Gladbeck","Barbarastraße","1","45964","Gladbeck","http://www.kkel.de/","Katholische Kliniken Emscher-Lippe GmbH -KKEL-","freigemeinnützig","Andreas","Kaup","Assistent des Ärztlichen Direktoriums","0209","504","7127","0209","504","7009","akaup@kkel.de",2014
"Katholische Kliniken Emscher-Lippe","2015-11-12","260550621","99",NA,"Barbarastraße, 1, 45964, Gladbeck","Barbarastraße","1","45964","Gladbeck","http://www.kkel.de/","Katholische Kliniken Emscher-Lippe GmbH -KKEL-","freigemeinnützig","Andreas","Kaup","Assistent des Ärztlichen Direktoriums","0209","504","7127","0209","504","7009","akaup@kkel.de",2014
"Katholische Kliniken Emscher-Lippe","2015-11-13","260550621","99",NA,"Barbarastraße, 1, 45964, Gladbeck","Barbarastraße","1","45964","Gladbeck","http://www.kkel.de/","Katholische Kliniken Emscher-Lippe GmbH -KKEL-","freigemeinnützig","Andreas","Kaup","Assistent des Ärztlichen Direktoriums","0209","504","7127","0209","504","7009","akaup@kkel.de",2014
"St. Elisabeth-Hospital Herten gGmbH","2015-11-09","260550643","00",NA,"Im Schloßpark, 12, 45699, Herten","Im Schloßpark","12","45699","Herten","http://www.st-elisabeth-hospital.de","St. Elisabeth-Hospital Herten gGmbH","freigemeinnützig","Rita","Gahlen","Mitarbeiterin im Qualitäts- und Risikomanagement","02366","15","3110","02366","15","3099","rita.gahlen@eherten.de",2014
"LWL-Klinik Marl-Sinsen","2015-11-13","260550687","00",NA,"Halterner Str., 525, 45770, Marl","Halterner Str.","525","45770","Marl","http://www.lwl-jugendpsychiatrie-marl.de","Landschaftsverband Westfalen Lippe (LWL)","öffentlich","Michael","Ries","Qualitätsmanagementbeauftragter","02365","802","2238","02365","802","4179","michael.ries@lwl.org",2014
"260550701","2015-11-09","260550701","00",NA,"Mühlenstraße, 27, 45659, Recklinghausen","Mühlenstraße","27","45659","Recklinghausen","http://www.prosper-hospital.de","Psoper-Hospital gemeinnützige Krankenhausgesellschaft mbH (Geselschaft: Stiftung Prosper-Hospital)","freigemeinnützig","Antonia","Korb","Qualitätsmanagementbeauftragte","02361","54","2223",NA,NA,NA,"antonia.korb@prosper-hospital.de",2014
"Elisabeth Krankenhaus Recklinghausen","2015-11-13","260550712","00",NA,"Röntgenstr., 10, 45661, Recklinghausen","Röntgenstr.","10","45661","Recklinghausen","http://www.ekonline.de","Elisabeth Krankenhaus GmbH","freigemeinnützig","Sabine","Reppin","Qualitätsmanagementbeauftragte","02361","601119",NA,"02361","601131",NA,"sabine.reppin@ekonline.de",2014
"St.-Laurentius-Stift","2015-11-09","260550723","00",NA,"Hochstrasse, 20, 45731, Waltrop","Hochstrasse","20","45731","Waltrop","http://www.laurentius-stift.de","Vestische Caritas-Kliniken GmbH","freigemeinnützig","Dirk","Franke","Qualitätsmanagementbeauftragter","02363","108","2005","02363","108","2006","d.franke@vck-gmbh.de",2014
"Maria-Josef-Hospital Greven GmbH","2015-11-06","260550756","00",NA,"Lindenstr., 29, 48268, Greven","Lindenstr.","29","48268","Greven","http://www.mh-ml.de","Christliche Krankenhaus-Trägergesellschaft GmbH (ckt.)","freigemeinnützig","Mario","Hartmann","QMB","02552","79","4026",NA,NA,NA,"m.hartmann@mh-ml.de",2014
"St. Antonius Krankenhaus Hörstel - Klinik für Suchtmedizin und Psychotherapie","2011-06-21","260550789","00",NA,"Krankenhausstraße, 17, 48477, Hörstel","Krankenhausstraße","17","48477","Hörstel","http://www.fachklinik-hoerstel.de/","Alexianer St. Antonius GmbH","freigemeinnützig","Jan-Hendrik","Heudtlass","Klinikleitung","05459","91473","29000","05459","91473","29015","info@fachklinik-hoerstel.de",2014
"LWL-Klinik Lengerich","2015-11-09","260550858","99",NA,"Parkallee, 10, 49525, Lengerich","Parkallee","10","49525","Lengerich","http://www.lwl-klinik-lengerich.de","Landschaftsverband Westfalen-Lippe (LWL)","öffentlich","Andrea","Lippold","QMB","05481","12","244","05481","12","326","a.lippold@lwl.org",2014
"LWL-Klinik Lengerich","2015-11-09","260550858","99",NA,"Parkallee, 10, 49525, Lengerich","Parkallee","10","49525","Lengerich","http://www.lwl-klinik-lengerich.de","Landschaftsverband Westfalen Lippe (LWL)","öffentlich","Andrea","Lippold","QMB","05481","12","244","05481","12","326","a.lippold@lwl.org",2014
"LWL-Klinik Lengerich","2015-11-09","260550858","99",NA,"Parkallee, 10, 49525, Lengerich","Parkallee","10","49525","Lengerich","http://www.lwl-klinik-lengerich.de","Landschaftsverband Westfalen-Lippe (LWL)","öffentlich","Andrea","Lippold","QMB","05481","12","244","05481","12","326","a.lippold@lwl.org",2014
"Pius-Hospital Ochtrup","2015-11-09","260550881","00",NA,"Piusstraße, 5, 48607, Ochtrup","Piusstraße","5","48607","Ochtrup","http://www.piushospital.com","Stiftung Mathias-Spital Rheine","freigemeinnützig","Kristina","Buerkle","Qualitätsmanagementbeauftragte Stiftung Mathias-Spital Rheine","05971","42","1055","05971","42","2009","k.buerkle@mathias-spital.de",2014
"Gesundheitszentrum Rheine - Mathias-Spital Rheine","2015-11-12","260550905","99",NA,"Frankenburgstraße, 31, 48431, Rheine","Frankenburgstraße","31","48431","Rheine","http://www.mathias-spital.de","260550905","freigemeinnützig","Kristina","Bürkle","Qualitätsmanagementbeauftragte","05971","42","1055","05971","42","2009","k.buerkle@mathias-spital.de",2014
"Gesundheitszentrum Rheine / Jakobi Krankenhaus","2015-11-12","260550905","99",NA,"Frankenburgstraße, 31, 48431, Rheine","Frankenburgstraße","31","48431","Rheine","http://www.mathias-stiftung.de/","Stiftung Mathias-Spital Rheine","freigemeinnützig","Kristina","Bürkle","Qualitätsmanagementbeauftragte Stiftung Mathias-Spital Rheine","05971","42","1055","05971","42","2009","k.buerkle@mathias-spital.de",2014
"Gesundheitszentrum Rheine","2015-11-12","260550905","99",NA,"Frankenburgstraße, 31, 48431, Rheine","Frankenburgstraße","31","48431","Rheine","http://www.mathias-spital.de","Stiftung Mathias-Spital Rheine","freigemeinnützig","Kristina","Bürkle","Qualitätsmanagementbeauftragte","05971","42","1055","05971","42","2009","k.buerkle@mathias-spital.de",2014
"Marienhospital Steinfurt","2015-11-09","260550938","99",NA,"Mauritiusstr., 5, 48565, Steinfurt","Mauritiusstr.","5","48565","Steinfurt","http://www.mh-ml.de","Christliche Krankenhaus Träger GmbH (ckt.)","freigemeinnützig","Mario","Hartmann","QMB","02552","79","4026",NA,NA,NA,"m.hartmann@mh-ml.de",2014
"Marienhospital Steinfurt","2015-11-06","260550938","99",NA,"Mauritiusstr., 5, 48565, Steinfurt","Mauritiusstr.","5","48565","Steinfurt","http://www.mh-ml.de","Christliche Krankenhaus Träger GmbH (ckt.)","freigemeinnützig","Mario","Hartmann","QMB","02552","79","4026",NA,NA,NA,"m.hartmann@mh-ml.de",2014
"Marienhospital Steinfurt","2015-11-09","260550938","99",NA,"Mauritiusstr., 5, 48565, Steinfurt","Mauritiusstr.","5","48565","Steinfurt","http://www.mh-ml.de","Christliche Krankenhaus Träger GmbH (ckt.)","freigemeinnützig","Mario","Hartmann","QMB","02552","79","4026",NA,NA,NA,"m.hartmann@mh-ml.de",2014
"St. Franziskus-Hospital Ahlen","2015-11-09","260550961","00",NA,"Robert-Koch-Str., 55, 59227, Ahlen","Robert-Koch-Str.","55","59227","Ahlen","http://www.sfh-ahlen.de","St. Franziskus-Hospital Ahlen GmbH","freigemeinnützig","Maria","Heidrich","Qualitätsmangement","02382","858","622","02382","858","119","maria.heidrich@sfh-ahlen.de",2014
"St. Elisabeth-Hospital Beckum GmbH","2015-11-13","260550983","00",NA,"Elisabethstr., 10, 59269, Beckum","Elisabethstr.","10","59269","Beckum","http://krankenhaus-beckum.de","St. Elisabeth-Hospital Beckum GmbH","freigemeinnützig","Michaela","Ochsenfeld","Leitbild- und Qualitätsmanagementbeauftragte","02521","841","288","02521","841","466","michaela.ochsenfeld@krankenhaus-beckum.de",2014
"Marienhospital Oelde","2015-11-11","260551052","00",NA,"Spellstraße, 16, 59302, Oelde","Spellstraße","16","59302","Oelde","http://www.marienhospital-oelde.de","Stiftung Marienhospital Oelde","freigemeinnützig","Birgit","Bartling-Gräbitz","Controlling","02522","99","1215","02522","99","1245","info@marienhospital-oelde.de",2014
"St. Josef-Stift Sendenhorst","2015-11-13","260551074","00",NA,"Westtor, 7, 48324, Sendenhorst","Westtor","7","48324","Sendenhorst","http://www.st-josef-stift.de/","St. Josef-Stift Sendenhorst","freigemeinnützig","Martina","Stangl","QMB","02526","300","1157","02526","300","1159","stangl@st-josef-stift.de",2014
"St. Rochus-Hospital Telgte","2015-11-10","260551096","00",NA,"Am Rochus-Hospital, 1, 48291, Telgte","Am Rochus-Hospital","1","48291","Telgte","http://www.srh-telgte.de","St. Franziskus-Stiftung Münster, St. Mauritz-Freiheit 46, 48145 Münster","freigemeinnützig","Stephan","Schunicht","Qualitätsbeauftragter","02504","60","604","02504","60","121","stephan.schunicht@srh-telgte.de",2014
"Josephs-Hospital Warendorf","2015-11-11","260551132","00",NA,"Am Krankenhaus, 2, 48231, Warendorf","Am Krankenhaus","2","48231","Warendorf","http://www.jhwaf.de","Stiftung Josephs-Hospital Warendorf","freigemeinnützig","Ulrich","Erdbories","Qualitäts- und Risikomanagement","02581","20","1016","02581","20","1013","u.erdbories@jhwaf.de",2014
"Knappschaftskrankenhaus Bottrop GmbH","2015-10-23","260551143","00",NA,"Osterfelder Straße , 157, 46242, Bottrop","Osterfelder Straße ","157","46242","Bottrop","http://www.kk-bottrop.de","Knappschaftskrankenhaus Bottrop GmbH","öffentlich","Brigitte","Lachmann","Qualitätsmanagementbeauftragte","02041","15","2005","02041","15","2202","brigitte.lachmann@kk-bottrop.de",2014
"Bergmannsheil und Kinderklinik Buer GmbH","2015-11-13","260551154","00",NA,"Schernerweg, 4, 45894, Gelsenkirchen","Schernerweg","4","45894","Gelsenkirchen","http://www.bergmannsheil-buer.de","Bergmannsheil und Kinderklinik Buer GmbH","öffentlich","Werner","Neugebauer","Geschäftsführer","0209","5902","451","0209","5902","591","verwaltung@bergmannsheil-buer.de",2014
